block_name,basin_name,basin_id,date_collection,CALCIUM(mg/L),PH.1,TEMPERATURE,TOTAL DISSOLVED SOLIDS(mg/L),TOTAL HARDNESS(mg/L),DISSOLVED OXYGEN(mg/L),BIOCHEMICAL OXYGEN DEMAND(mg/L),MAGNESIUM(mg/L)
DEVADURGA,Krishna Basin,3,15-09-1978 00:00,23.27273886,8.4,26,303.1240893,119.8639631,7.003852007,1.511319851,14.43253742
fd,Krishna Basin,3,15-09-1978 00:00,23.12625547,6.9,27,329.9309239,119.0161597,6.321867577,1.501477953,14.32657603
YADGIR,Krishna Basin,3,15-09-1978 00:00,14.50340807,8.2,26,128,77.52046644,6.206592253,0.792978394,10.13989748
SHIMOGA,Krishna Basin,3,15-09-1979 00:00,14.08480127,6.3,22.9972629,26,73.14306854,4.739253974,0.736955927,9.289201583
HAVERI,Krishna Basin,3,15-09-1979 00:00,16.36486961,7,23.48749281,87,84.84099918,5.355803429,0.929234704,10.59319062
DEVADURGA,Krishna Basin,3,15-09-1979 00:00,25.8990752,7,25.53709912,342,133.745524,6.332235021,1.732924829,16.0433024
fd,Krishna Basin,3,15-09-1979 00:00,23.41796972,6.3,25.03997624,277.4288995,120.6921651,5.722013262,1.520776663,14.5346932
SHIMOGA,Krishna Basin,3,15-09-1980 00:00,8,7.1,25.0934738,72.90118154,36.6667,6.599423079,0.141787306,4
HAVERI,Krishna Basin,3,15-09-1980 00:00,12,7.7,24.85048536,91,50.8333,6.692523811,0.41315197,5
DEVADURGA,Krishna Basin,3,15-09-1980 00:00,17.98,8,23.91004163,150,94.6131,6.240973894,1.032270895,11.9191
fd,Krishna Basin,3,15-09-1980 00:00,12,8,23.72247532,60,63.3333,6.304447035,0.55059228,8
YADGIR,Krishna Basin,3,15-09-1980 00:00,5.992,8.4,23.81997057,202,107.138,6.738383202,0.72824299,22.1179
SIRUGUPPA,Krishna Basin,3,15-09-1980 00:00,5.992,8.2,24.95963672,400,152.7,7.195291515,1.106229979,33.0529
SHIMOGA,Krishna Basin,3,15-09-1981 00:00,6,7.3,24.69907394,14,23.3333,6.555983041,-0.036516033,2
HAVERI,Krishna Basin,3,15-09-1981 00:00,21,7.8,24.95963388,110,60.8333,6.56131158,0.812801585,2
fd,Krishna Basin,3,15-09-1981 00:00,14,7.8,23.68061835,116,85,6.124043271,0.813644121,12
YADGIR,Krishna Basin,3,15-09-1981 00:00,9.988,8.1,24.510779,218,100.938,6.805643822,0.796125386,18.2323
SIRUGUPPA,Krishna Basin,3,15-09-1981 00:00,20.976,7.9,26.27779648,302,100.594,7.269832397,1.134270766,11.5571
SHIMOGA,Krishna Basin,3,15-09-1982 00:00,11,7.4,23.74238712,20,48.3333,6.010554822,0.382023676,5
HAVERI,Krishna Basin,3,15-09-1982 00:00,16,7.9,24.43705321,88,60.8333,6.493236175,0.650938892,5
fd,Krishna Basin,3,15-09-1982 00:00,20,7.7,24.78017704,94,58.3333,6.444872095,0.759966498,2
YADGIR,Krishna Basin,3,15-09-1982 00:00,18.976,8.3,18.23762493,224,238.357,3.613210032,2.476422648,45.8201
BADAMI,Krishna Basin,3,15-09-1982 00:00,9,8.3,26.37393777,249,72.6188,7.852523312,0.466616144,12.0285
SIRUGUPPA,Krishna Basin,3,15-09-1982 00:00,13.984,8.1,20.85020627,159,158.525,4.909080098,1.532365819,29.6557
SHIMOGA,Krishna Basin,3,15-09-1983 00:00,11,7.49,25.07679638,123.7107659,56.6667,6.725787224,0.424334263,7
HAVERI,Krishna Basin,3,15-09-1983 00:00,26,7.82,25.20067691,175,81.6667,6.559776539,1.166311678,4
fd,Krishna Basin,3,15-09-1983 00:00,17,7.65,24.76851726,113,63.3333,6.492837909,0.700189011,5
YADGIR,Krishna Basin,3,15-09-1983 00:00,36.956,7.88,24.26899587,211,120.345,5.847247336,1.913130471,6.70923
SIRUGUPPA,Krishna Basin,3,15-09-1983 00:00,12.984,7.87,27.83079159,554,151.469,8.237515766,1.271574552,28.5622
SHIMOGA,Krishna Basin,3,15-09-1984 00:00,13,8.18,24.09902065,28,45,6.558445924,0.413778928,3
HAVERI,Krishna Basin,3,15-09-1984 00:00,20,8.21,24.34662721,128,79.1667,6.513982234,0.955202309,7
DEVADURGA,Krishna Basin,3,15-09-1984 00:00,19.976,8.15,22.95009719,130,108.726,5.800162206,1.249591373,14.1086
fd,Krishna Basin,3,15-09-1984 00:00,22,7.62,23.11956811,78,88.3333,5.536277231,1.134911789,8
YADGIR,Krishna Basin,3,15-09-1984 00:00,21.972,8.09,23.51999244,160,108.663,5.993786912,1.305164643,12.896
BADAMI,Krishna Basin,3,15-09-1984 00:00,21.96,7.94,23.51113834,232,133.976,5.911348342,1.529782886,18.9783
HARIHAR,Krishna Basin,3,15-09-1986 00:00,32,7.07,27.21949969,470,146.667,6.989716007,1.905305243,16
YADGIR,Krishna Basin,3,15-10-1972 00:00,24.45944875,8.2,28.1,386,127.8569389,7.162180928,1.6322215,15.64979622
SHIMOGA,Krishna Basin,3,15-10-1973 00:00,23.30286051,7.3,25.8,297.7481213,120.0326461,6.374242204,1.513200054,14.45299518
HAVERI,Krishna Basin,3,15-10-1973 00:00,13.91820885,7.6,26.6,134,74.95706647,5.907060174,0.74856489,9.928226283
YADGIR,Krishna Basin,3,15-10-1973 00:00,20.78125861,7.8,24.5,208,107.7073839,6.25865805,1.302669327,13.17388274
SHIMOGA,Krishna Basin,3,15-10-1974 00:00,23.00824378,7.1,27.8,351.3909927,118.3387947,6.542286721,1.493692611,14.24254144
HAVERI,Krishna Basin,3,15-10-1974 00:00,8.028853079,7.3,29,88,47.18124583,5.605310354,0.277178389,7.2360898
fd,Krishna Basin,3,15-10-1974 00:00,23.12578405,7.7,27,329.9392674,119.0166613,6.759585684,1.50152834,14.32699576
YADGIR,Krishna Basin,3,15-10-1974 00:00,19.67111806,7.9,26,230,103.0477925,6.410449146,1.221047353,12.82975613
SHIMOGA,Krishna Basin,3,15-10-1975 00:00,10.10752262,7.7,26.3,50,55.96786862,5.655179357,0.430825197,7.897875102
HAVERI,Krishna Basin,3,15-10-1975 00:00,23.19958555,7.5,26.5,316.5259422,119.4399674,6.580787647,1.506389455,14.37947803
fd,Krishna Basin,3,15-10-1975 00:00,13.15232217,7.1,27.8,154,71.83108519,5.719830988,0.693327324,9.716055542
YADGIR,Krishna Basin,3,15-10-1975 00:00,23.25413379,7.9,27,330,121.2972552,6.783029021,1.524759679,14.85072919
SHIMOGA,Krishna Basin,3,15-10-1976 00:00,23.06006586,8.55375843,27.5,343.409523,118.6442345,7.295053935,1.49778809,14.28089378
HAVERI,Krishna Basin,3,15-10-1976 00:00,26.76293625,8.5,26,370,138.0834466,7.243793747,1.808614524,16.52200194
fd,Krishna Basin,3,15-10-1976 00:00,23.00682954,9.5,27.8,351.4160231,118.3402994,7.855441044,1.493843773,14.24380062
YADGIR,Krishna Basin,3,15-10-1976 00:00,26.76293625,8.5,26,370,138.0834466,7.243793747,1.808614524,16.52200194
SHIMOGA,Krishna Basin,3,15-10-1977 00:00,7.619286757,7.1,27.5,36,44.33314479,5.290576973,0.23289372,6.789028878
HAVERI,Krishna Basin,3,15-10-1977 00:00,9.566947655,7.4,29.5,133,55.05448149,5.828272102,0.408052595,8.114744368
fd,Krishna Basin,3,15-10-1977 00:00,7.555513878,6.4,28.5,64,44.56498763,5.020427292,0.23442031,6.911023191
YADGIR,Krishna Basin,3,15-10-1977 00:00,24.40654596,6.9,28,382,127.5359477,6.435333459,1.627003493,15.60556725
SHIMOGA,Krishna Basin,3,15-10-1978 00:00,23.05239504,7.2,27.5,343.3452921,118.5929163,6.555380378,1.496623137,14.27414623
HAVERI,Krishna Basin,3,15-10-1978 00:00,9.681712339,7.8,28.5,106,55.07345039,5.937898161,0.410716435,8.019038139
fd,Krishna Basin,3,15-10-1978 00:00,15.35646973,7.1,28.5,218,83.10413393,5.958990533,0.88074505,10.97250477
SHIMOGA,Krishna Basin,3,15-10-1979 00:00,23.41814576,6,25.03997968,277.4258579,120.6919739,5.557869387,1.520757723,14.53453559
HAVERI,Krishna Basin,3,15-10-1979 00:00,16.58920386,7,23.53571884,93,85.99169388,5.37877829,0.94814506,10.72142855
DEVADURGA,Krishna Basin,3,15-10-1979 00:00,23.41744159,7.2,25.03996593,277.4380244,120.6927386,6.214444888,1.520833483,14.53516602
fd,Krishna Basin,3,15-10-1979 00:00,22.98339315,6.3,24.91022879,264,118.7872917,5.650590127,1.48706671,14.37597257
YADGIR,Krishna Basin,3,15-10-1979 00:00,23.41755896,7,25.03996822,277.4359966,120.6926111,6.105015637,1.520820856,14.53506095
SHIMOGA,Krishna Basin,3,15-10-1980 00:00,4,7.2,24.83312001,47,30.8333,6.621741698,-0.042681383,5
HAVERI,Krishna Basin,3,15-10-1980 00:00,12,7.6,22.35011132,110,109.167,5.41818052,0.98979063,19
DEVADURGA,Krishna Basin,3,15-10-1980 00:00,17.98,7.9,22.91369503,294,165.488,5.70714959,1.685067891,28.9292
fd,Krishna Basin,3,15-10-1980 00:00,16.55115162,7.7,23.5276131,92,85.79911262,5.757920849,0.945016826,10.70029237
YADGIR,Krishna Basin,3,15-10-1980 00:00,27.968,8.3,22.73758488,230,153.026,5.570270043,1.926333272,19.9454
SIRUGUPPA,Krishna Basin,3,15-10-1980 00:00,17.98,8.1,26.78533971,561,178.651,7.720039499,1.711463145,32.0882
SHIMOGA,Krishna Basin,3,15-10-1981 00:00,8,7.7,24.65272647,22,28.3333,6.699244041,0.078650925,2
HAVERI,Krishna Basin,3,15-10-1981 00:00,14,8.1,25.27801741,139,60,7.069133372,0.554245274,6
DEVADURGA,Krishna Basin,3,15-10-1981 00:00,5.992,8.5,24.92420016,308,121.313,7.337488685,0.828326337,25.5199
fd,Krishna Basin,3,15-10-1981 00:00,10,7.9,24.24818454,152,83.3333,6.564378195,0.646293037,14
YADGIR,Krishna Basin,3,15-10-1981 00:00,5.992,7.8,22.39158009,129,111.188,5.709134031,0.797580117,23.0899
SIRUGUPPA,Krishna Basin,3,15-10-1981 00:00,5.992,8.3,30.67348535,692,136.5,10.0540252,0.828683474,29.1649
SHIMOGA,Krishna Basin,3,15-10-1982 00:00,6,8,24.04489355,23,40,6.620083174,0.126885058,6
HAVERI,Krishna Basin,3,15-10-1982 00:00,19,8.2,25.33221328,181,76.6667,7.018996541,0.875121214,7
DEVADURGA,Krishna Basin,3,15-10-1982 00:00,22.972,8.4,21.62160149,269,186.595,5.215488877,2.076674363,30.9995
fd,Krishna Basin,3,15-10-1982 00:00,16,7.8,24.25905991,161,90,6.355317145,0.914162311,12
YADGIR,Krishna Basin,3,15-10-1982 00:00,11.984,8.4,21.82166452,345,202.126,5.610203474,1.827362083,41.3197
BADAMI,Krishna Basin,3,15-10-1982 00:00,8,8.2,25.66166995,345,120.237,7.481638526,0.871374778,24.057
SIRUGUPPA,Krishna Basin,3,15-10-1982 00:00,10.988,8.1,28.20633119,725,202.157,8.608572169,1.643563214,41.9248
SHIMOGA,Krishna Basin,3,15-10-1983 00:00,15,7.62,24.95346246,411.9530452,162.5,6.639379076,1.507067015,30
HAVERI,Krishna Basin,3,15-10-1983 00:00,22,7.66,22.63873413,145,121.667,5.326817851,1.442263279,16
fd,Krishna Basin,3,15-10-1983 00:00,30,7.66,21.95251806,207,162.5,4.781481172,2.099537874,21
SHIMOGA,Krishna Basin,3,15-10-1984 00:00,8,7.65,24.34990947,16,32.5,6.523760782,0.122742138,3
HAVERI,Krishna Basin,3,15-10-1984 00:00,23,8.16,23.9361784,84,74.1667,6.203984182,1.024845738,4
fd,Krishna Basin,3,15-10-1984 00:00,17,7.44,23.87585465,84,71.6667,5.940712494,0.795076662,7
YADGIR,Krishna Basin,3,15-10-1984 00:00,16.98,8.12,24.64991896,216,101.732,6.697825336,1.043394824,14.2276
BADAMI,Krishna Basin,3,15-10-1984 00:00,20.96,7.82,21.02757505,342,223.108,4.665545388,2.344788604,40.9698
SIRUGUPPA,Krishna Basin,3,15-10-1984 00:00,28.964,7.59,26.26952419,388,135.782,6.887362016,1.72512727,15.2094
SHIMOGA,Krishna Basin,3,15-10-1985 00:00,9,7.85,24.25919637,16,35,6.562219258,0.181905545,3
HAVERI,Krishna Basin,3,15-10-1985 00:00,19,8.22,24.43841807,140,80.8333,6.59155322,0.933035988,8
DEVADURGA,Krishna Basin,3,15-10-1985 00:00,15.98,8.57,22.66443391,254,155.426,6.003398814,1.53197277,27.7142
fd,Krishna Basin,3,15-10-1985 00:00,19,8.27,23.48734102,24,60,6.14877609,0.770243741,3
YADGIR,Krishna Basin,3,15-10-1985 00:00,18.976,8.04,26.62300519,216,62.182,7.563978079,0.715418392,3.53808
BADAMI,Krishna Basin,3,15-10-1985 00:00,27.96,8.5,26.06025784,392,140.876,7.310089224,1.740400927,17.0343
SIRUGUPPA,Krishna Basin,3,15-10-1985 00:00,27.968,7.73,28.98679126,516,123.663,8.323465078,1.519260757,12.8984
SHIMOGA,Krishna Basin,3,15-10-1986 00:00,12,7.56,24.52748295,48,42.5,6.456077803,0.346679726,3
HAVERI,Krishna Basin,3,15-10-1986 00:00,25,7.92,24.79363878,241,112.5,6.445804846,1.41488979,12
DEVADURGA,Krishna Basin,3,15-10-1986 00:00,38.952,7.49,25.94997167,272,108.133,6.404268899,1.834826657,2.58066
fd,Krishna Basin,3,15-10-1986 00:00,34,7.44,25.1359356,238,110,6.109960229,1.698009036,6
HARIHAR,Krishna Basin,3,15-10-1986 00:00,32,7.56,24.75756342,360,159.167,6.050435222,2.073965486,19
YADGIR,Krishna Basin,3,15-10-1986 00:00,31.96,8.05,24.68117365,210,108.351,6.27473817,1.62300518,6.8283
BADAMI,Krishna Basin,3,15-10-1986 00:00,28.96,7.3,29.22072342,847,235.008,8.192625406,2.53733727,39.0258
SIRUGUPPA,Krishna Basin,3,15-10-1986 00:00,31.96,7.59,33.64355687,967,187.326,10.43635549,2.114788557,25.7823
HAVERI,Krishna Basin,3,15-11-1972 00:00,23.17028887,7.2,26.7,321.8873091,119.2704067,6.444390761,1.504421075,14.35828575
YADGIR,Krishna Basin,3,15-11-1972 00:00,27.4039089,7.8,25.5,368,140.9725977,6.847701597,1.85819068,16.77717495
SHIMOGA,Krishna Basin,3,15-11-1973 00:00,10.34332107,6.9,25.8,40,56.8551026,5.175514934,0.446824687,7.942044261
YADGIR,Krishna Basin,3,15-11-1973 00:00,26.35864533,7.6,26,362,136.0829941,6.722537874,1.775020826,16.31077434
SHIMOGA,Krishna Basin,3,15-11-1974 00:00,11.56191704,7,24.5,26,62.1610702,5.164367979,0.538831578,8.373957598
HAVERI,Krishna Basin,3,15-11-1974 00:00,23.27321027,7.6,26,303.1157458,119.8634616,6.566133899,1.511269464,14.4321177
fd,Krishna Basin,3,15-11-1974 00:00,23.49396657,8.1,24.5,262.8872425,121.1340696,6.631602183,1.52592209,14.59014163
YADGIR,Krishna Basin,3,15-11-1974 00:00,22.4072308,7.5,26,284,116.5627008,6.386424651,1.447666961,14.25373149
SHIMOGA,Krishna Basin,3,15-11-1975 00:00,23.56818056,7.2,24,249.4666168,121.5569368,6.069800801,1.530739116,14.64225664
HAVERI,Krishna Basin,3,15-11-1975 00:00,19.73215496,7,23.5,158,101.9725118,5.628780969,1.208780825,12.47128523
fd,Krishna Basin,3,15-11-1975 00:00,23.42057756,7.6,25,276.2932672,120.7103246,6.427396877,1.521016887,14.5372921
YADGIR,Krishna Basin,3,15-11-1975 00:00,24.83838641,8,26,332,128.5743863,6.833147838,1.649124828,15.51972664
SHIMOGA,Krishna Basin,3,15-11-1976 00:00,22.9789471,6.8,28,356.7523596,118.169234,6.405889835,1.491724232,14.22134916
HAVERI,Krishna Basin,3,15-11-1976 00:00,16.49163848,6.9,26.3,176,87.50241049,5.672069468,0.959607122,11.22052157
fd,Krishna Basin,3,15-11-1976 00:00,15.11034129,9.1,26,140,80.52196901,6.742279037,0.84335936,10.45661302
YADGIR,Krishna Basin,3,15-11-1976 00:00,24.43376425,7.4,26,324,126.5733846,6.476023316,1.615537517,15.30858295
SHIMOGA,Krishna Basin,3,15-11-1977 00:00,23.05251289,7,27.5,343.3432062,118.5927909,6.445950851,1.49661054,14.2740413
HAVERI,Krishna Basin,3,15-11-1977 00:00,23.19988019,7,26.5,316.5207275,119.4396539,6.307213829,1.506357963,14.3792157
fd,Krishna Basin,3,15-11-1977 00:00,23.4949094,6.5,24.5,262.8705556,121.1330664,5.756165968,1.525821316,14.58930217
YADGIR,Krishna Basin,3,15-11-1977 00:00,29.94199229,7.3,27,462,154.333006,6.9309864,2.078726765,18.3316635
SHIMOGA,Krishna Basin,3,15-11-1978 00:00,8.614220985,7,27,41,48.97303504,5.248001618,0.311860369,7.228973597
HAVERI,Krishna Basin,3,15-11-1978 00:00,8.116289061,7.3,30,119,48.16259472,5.728957007,0.291310333,7.437395843
DEVADURGA,Krishna Basin,3,15-11-1978 00:00,27.85025063,8,28,450,144.5517851,7.282473903,1.912410476,17.39916993
fd,Krishna Basin,3,15-11-1978 00:00,24.12525192,7.1,30,435,127.2459166,6.759578112,1.617500285,15.7708874
YADGIR,Krishna Basin,3,15-11-1978 00:00,24.21668473,7.9,27,349,126.052243,6.85157585,1.604499204,15.35179691
SHIMOGA,Krishna Basin,3,15-11-1979 00:00,23.41767632,6.8,25.03997051,277.4339689,120.6924837,5.995586387,1.52080823,14.53495588
HAVERI,Krishna Basin,3,15-11-1979 00:00,17.59861324,7.1,23.75272626,120,91.16970592,5.536875408,1.033245017,11.29853304
DEVADURGA,Krishna Basin,3,15-11-1979 00:00,26.75835996,7.7,25.72189751,365,138.1557215,6.803277023,1.805438019,16.53511792
fd,Krishna Basin,3,15-11-1979 00:00,23.41755896,7,25.03996822,277.4359966,120.6926111,6.105015637,1.520820856,14.53506095
YADGIR,Krishna Basin,3,15-11-1979 00:00,24.62708985,7.8,25.26374049,308,127.2240077,6.639726087,1.625792994,15.31689147
SHIMOGA,Krishna Basin,3,15-11-1980 00:00,12,7.4,25.09252038,94.22479164,46.6667,6.656278757,0.369858671,4
HAVERI,Krishna Basin,3,15-11-1980 00:00,20,7.8,18.44074736,184,220.833,3.409457218,2.35161679,41
DEVADURGA,Krishna Basin,3,15-11-1980 00:00,23.972,8.2,20.71108494,364,239.213,4.639692974,2.600098082,43.028
fd,Krishna Basin,3,15-11-1980 00:00,12,7.7,24.9861033,326.3313274,130,6.776721853,1.113079426,24
YADGIR,Krishna Basin,3,15-11-1980 00:00,19.976,8,23.7064084,401,187.701,6.100970575,1.933362677,33.0626
SIRUGUPPA,Krishna Basin,3,15-11-1980 00:00,19.976,8,28.62164118,608,158.338,8.510848531,1.557542807,26.0156
DEVADURGA,Krishna Basin,3,15-11-1981 00:00,28.964,8.3,26.83497326,581,191.47,7.561594902,2.20662358,28.5744
DEVADURGA,Krishna Basin,3,15-11-1982 00:00,15.98,8.3,25.44377731,320,121.001,7.215774375,1.161162417,19.4522
BADAMI,Krishna Basin,3,15-11-1982 00:00,9,7.9,30.09700972,600,118.181,9.468846997,0.784167341,22.9635
SHIMOGA,Krishna Basin,3,15-11-1983 00:00,11,7.48,25.07679637,123.7106912,56.6667,6.720315897,0.424333431,7
HAVERI,Krishna Basin,3,15-11-1983 00:00,30,7.85,25.36245452,218,95.8333,6.550593637,1.427633586,5
fd,Krishna Basin,3,15-11-1983 00:00,22,7.85,24.12126478,197,109.167,6.157112479,1.296570529,13
YADGIR,Krishna Basin,3,15-11-1983 00:00,21.972,8.17,25.65071255,495,181.563,7.094599783,1.902844259,30.392
BADAMI,Krishna Basin,3,15-11-1983 00:00,13,8.09,21.91806667,401,220.319,5.46336698,2.022032428,45.0765
SIRUGUPPA,Krishna Basin,3,15-11-1983 00:00,31.96,7.95,26.48257615,656,226.814,7.121907389,2.633105279,35.2593
SHIMOGA,Krishna Basin,3,15-11-1984 00:00,17,8.26,23.50207805,38,63.3333,6.204575689,0.729865171,5
HAVERI,Krishna Basin,3,15-11-1984 00:00,21,7.98,20.63864782,236,194.167,4.556810668,2.098221536,34
DEVADURGA,Krishna Basin,3,15-11-1984 00:00,20.976,7.84,24.49809212,272,126.92,6.366704231,1.409791509,17.8751
fd,Krishna Basin,3,15-11-1984 00:00,31,7.65,22.65321087,230,156.667,5.092536518,2.066174701,19
YADGIR,Krishna Basin,3,15-11-1984 00:00,12.984,8.08,26.81600734,462,140.332,7.8523905,1.196438632,25.8892
BADAMI,Krishna Basin,3,15-11-1984 00:00,20.96,7.96,25.8466172,436,156.283,7.099361867,1.638513299,24.9318
SIRUGUPPA,Krishna Basin,3,15-11-1984 00:00,30.964,7.19,29.10715423,648,169.132,8.013483351,2.024575559,22.0134
SHIMOGA,Krishna Basin,3,15-11-1985 00:00,9,7.82,24.79951506,48,35,6.811183324,0.169263539,3
HAVERI,Krishna Basin,3,15-11-1985 00:00,35,8.21,24.40463137,212,116.667,6.146258708,1.80923717,7
DEVADURGA,Krishna Basin,3,15-11-1985 00:00,41.948,8.4,25.98744941,373,144.489,6.845602746,2.261244604,9.50859
fd,Krishna Basin,3,15-11-1985 00:00,23,8.2,24.49194336,284,132.5,6.507265642,1.529977376,18
YADGIR,Krishna Basin,3,15-11-1985 00:00,22.972,8.12,24.76056853,394,165.332,6.600926074,1.814329099,25.8965
BADAMI,Krishna Basin,3,15-11-1985 00:00,32.96,8.09,26.2897277,634,223.745,7.076569611,2.645172785,33.9228
SIRUGUPPA,Krishna Basin,3,15-11-1985 00:00,13.984,7.79,25.84988289,400,139.288,7.192283402,1.244545948,25.0387
HAVERI,Krishna Basin,3,15-12-1972 00:00,21.94628932,7.2,23.1,190,112.6912619,5.848926325,1.389470985,13.56173492
YADGIR,Krishna Basin,3,15-12-1972 00:00,33.58427837,8,25.5,490,171.5042588,7.397265297,2.370206627,19.99461314
SHIMOGA,Krishna Basin,3,15-12-1973 00:00,16.07987013,7.2,22,42,83.10687729,5.301994804,0.895908376,10.33652909
YADGIR,Krishna Basin,3,15-12-1973 00:00,36.34783022,7.9,23.5,486,184.0569701,7.304509759,2.585356002,21.12154826
SHIMOGA,Krishna Basin,3,15-12-1975 00:00,23.71560678,7.1,23,222.6430952,122.4037371,5.876349016,1.540480241,14.74737857
HAVERI,Krishna Basin,3,15-12-1975 00:00,23.49030981,7.1,21,159,119.1645642,5.657581426,1.502903237,14.03824897
fd,Krishna Basin,3,15-12-1975 00:00,23.86297407,7.1,22,195.8206165,123.2506001,5.737611994,1.550227664,14.85255297
YADGIR,Krishna Basin,3,15-12-1975 00:00,23.93606845,8.1,21.5,182.4198066,123.6746586,6.215391117,1.555164359,14.90566484
SHIMOGA,Krishna Basin,3,15-12-1976 00:00,23.56373238,8.546357147,24,249.4402594,121.535288,6.806684316,1.530333284,14.64034131
HAVERI,Krishna Basin,3,15-12-1976 00:00,23.71537107,7.5,23,222.6472669,122.4039879,6.09520807,1.540505434,14.74758844
fd,Krishna Basin,3,15-12-1976 00:00,23.56770915,8,24,249.4749603,121.5574384,6.507518909,1.530789504,14.64267636
YADGIR,Krishna Basin,3,15-12-1976 00:00,23.5684752,6.7,24,249.4614021,121.5566233,5.796226984,1.530707625,14.64199431
SHIMOGA,Krishna Basin,3,15-12-1977 00:00,23.64180528,7.3,23.5,236.0564204,121.980431,6.055147054,1.535619126,14.6948963
HAVERI,Krishna Basin,3,15-12-1977 00:00,23.56806271,7.4,24,249.4687026,121.5570622,6.179230328,1.530751713,14.64236157
fd,Krishna Basin,3,15-12-1977 00:00,23.64192313,7.1,23.5,236.0543345,121.9803056,5.945717527,1.535606529,14.69479137
YADGIR,Krishna Basin,3,15-12-1977 00:00,23.44382054,7.4,22.5,202,119.7601195,5.994555707,1.509418681,14.24798999
SHIMOGA,Krishna Basin,3,15-12-1978 00:00,10.45166608,7.2,26,48,57.5012957,5.370869525,0.457211734,8.029858947
HAVERI,Krishna Basin,3,15-12-1978 00:00,23.19940877,7.8,26.5,316.529071,119.4401555,6.744931937,1.50640835,14.37963543
DEVADURGA,Krishna Basin,3,15-12-1978 00:00,23.56794485,7.6,24,249.4707885,121.5571876,6.288659855,1.53076431,14.6424665
fd,Krishna Basin,3,15-12-1978 00:00,23.34712962,7.2,25.5,289.7003348,120.2866423,6.277906334,1.516117982,14.48449503
YADGIR,Krishna Basin,3,15-12-1978 00:00,30.71523405,7.8,26,448,157.6052046,7.142223371,2.135951356,18.57882105
SHIMOGA,Krishna Basin,3,15-12-1979 00:00,14.9065075,7.2,23.17400416,48,77.3612554,5.315887319,0.806324103,9.759711776
HAVERI,Krishna Basin,3,15-12-1979 00:00,16.7011815,7.2,23.55981241,96,86.566813,5.499686207,0.95760695,10.78561517
DEVADURGA,Krishna Basin,3,15-12-1979 00:00,31.84317487,7.8,26.81501115,501,164.2380206,7.378750782,2.234076108,19.44187803
fd,Krishna Basin,3,15-12-1979 00:00,22.98244573,7.3,24.91013155,264,118.7861505,6.197692558,1.48710027,14.37631087
YADGIR,Krishna Basin,3,15-12-1979 00:00,25.74942429,7.1,25.50493871,338,132.97828,6.37162869,1.720321281,15.95784428
SHIMOGA,Krishna Basin,3,15-12-1980 00:00,6,7.4,24.54930575,29,31.6667,6.53834186,0.041019097,4
HAVERI,Krishna Basin,3,15-12-1980 00:00,20,8,23.73879906,92,79.1667,6.100549135,0.969403582,7
DEVADURGA,Krishna Basin,3,15-12-1980 00:00,35.956,8.3,23.67654976,317,168.976,5.819867322,2.324150615,18.9807
fd,Krishna Basin,3,15-12-1980 00:00,28,7.7,24.14903121,207,115.833,5.928992192,1.563992681,11
YADGIR,Krishna Basin,3,15-12-1980 00:00,25.968,8.3,25.46847727,526,198.651,6.971696071,2.198064902,32.0954
SIRUGUPPA,Krishna Basin,3,15-12-1980 00:00,15.98,8.1,25.09424222,366,144.288,6.938040439,1.37613365,25.0412
SHIMOGA,Krishna Basin,3,15-12-1981 00:00,8,7.8,23.89841575,37,49.1667,6.386488009,0.281356098,7
