,station_name,district_name,block_name,basin_name,sub_basin_name,basin_id,date_collection,PH.1,TEMPERATURE,TOTAL DISSOLVED SOLIDS(mg/L),TOTAL HARDNESS(mg/L),DISSOLVED OXYGEN(mg/L),BIOCHEMICAL OXYGEN DEMAND(mg/L)
4001,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-05-1975 00:00,7.3,25.19967471,241.0861482,120.9818901,6.185541545,1.640490255
35,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-05-1976 00:00,7.1,38.01943029,800,60.8333,1.732144664,0.605650167
1347,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-05-1976 00:00,7.45,24,-19.10327831,26.125,7.25,-0.110111022
2452,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-05-1976 00:00,7.4,24.59372379,85,62.9167,6.803682399,0.633056701
3678,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-05-1976 00:00,8.4,26.69393917,390,151.667,6.135883255,2.187153346
3785,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-05-1977 00:00,8.699457617,20,84.31676905,133.2264439,7.721655113,2.125112874
545,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-05-1978 00:00,7.61,24.5,355.5809916,140.8,5.25,0.42
996,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-05-1978 00:00,7.86,28.5,350.6755974,117.463,6.116305102,1.408419098
2140,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-05-1978 00:00,7.3,24.3906038,642,324.833,5.179242947,5.215026224
3995,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-05-1978 00:00,7.3,25.19967471,241.0861482,120.9818901,6.185541545,1.640490255
482,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-05-1979 00:00,8.18,28.5,287.1563183,144.07,8.1,1.18
1006,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-05-1979 00:00,7.64,28,177.4195062,44.2,6.456244702,0.163964454
1560,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-05-1979 00:00,7,25.5,121,77.5563,6.678520394,0.757403255
4052,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-05-1979 00:00,7.2,20.3,188,166.6760858,6.252240519,2.729142529
141,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-05-1980 00:00,8.12,24,322.3080306,154.725,6.06,1.58
1344,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-05-1980 00:00,8.34,26,831.5663262,309.6,2.97,6.55
1699,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-05-1980 00:00,8.28,24,-10.18375941,32.6894,7.71,0.59
2345,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-05-1980 00:00,8.15,26,310.5047542,141.267,6.697934589,1.2
3830,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-05-1980 00:00,8.25,24.5,254.2678645,89.9157,5.6,0.8
5677,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-05-1980 00:00,8.3,26.5,165,69.01984959,7.101767469,0.634895747
235,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-05-1981 00:00,7.5,26.63486903,170,51.6667,6.195547332,0.437622418
1117,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-05-1981 00:00,8.518914199,24.5,164.4474117,96.45,7.210377419,1.252194797
1570,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-05-1981 00:00,8.548169142,25.19970897,241.1123543,120.9825448,6.997433575,1.640552548
2224,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-05-1981 00:00,6.29,23.2,35.19155854,57.225,6.158969689,0.639866115
4063,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-05-1981 00:00,8.2,21,156,143.5999413,7.033775475,2.273170412
5667,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-05-1981 00:00,7.6,25.5,50,36.14231935,7.09239898,0.086676777
584,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1973 00:00,6.7,20,54,48.667,5.220712671,0.2
980,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1973 00:00,7.9,27.04925498,400,147.5,5.707210053,2.114476363
28,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1974 00:00,7.5,27.15014252,310,103.5,5.684652763,1.344770472
1196,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1974 00:00,8.1,24.62989164,180,105.833,6.978241308,1.383906173
2392,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1974 00:00,7,25.2,73.35816516,106.087,8.08,1.43
4023,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1974 00:00,8.35,26.5,324.4458153,129.958,6.5,1.1
1488,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1975 00:00,7.6,26.5,317.892852,174.031,7.4,1.1
3657,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1975 00:00,8,25.71047418,50,19.1667,7.060130092,-0.13155722
569,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1976 00:00,7.5,24.5,935.4690247,377.9,2.56,5.32
1178,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1976 00:00,8.2,32.12946843,570,100.333,4.346396498,1.29274569
2451,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1976 00:00,8.2,26.33991323,418,173.333,5.999594956,2.56594506
3680,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1976 00:00,7.9,25.35339853,379.879607,193.875,6.79,1.26
557,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1977 00:00,7.86,27,392.1135052,140.85,5.43,2.407452937
1156,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1977 00:00,7.35,25.42841459,174,83.3333,6.339856869,0.990797166
2444,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1977 00:00,7.99,23.5,385.9317586,217.4,6.316931197,3.401982537
3783,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1977 00:00,7.83,26,358,230.833,8.060105722,1
484,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1978 00:00,8.22,27.5,178.9746067,110.075,8.62,-0.154584728
1008,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1978 00:00,8.8,27.5,595.3564741,331.825,8.7,2.991903794
1559,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-06-1978 00:00,7.18,24.5,40,26.6125,6.436926286,0.10903317
2147,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1978 00:00,7.75,25,206,165.833,7.255243064,4.6
3993,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1978 00:00,8.63,24.5,190.7418065,99.9085,7,1.2
498,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1979 00:00,7.4,22,-27.51149592,56.1937,7.2,1.2
1718,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-06-1979 00:00,7.77,25,235.2397906,181.438,8.3,1.5
2363,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1979 00:00,7.66,25,424.9905014,188.9,5.74,0.99
4050,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1979 00:00,8.8,22.2,515,273.5907734,6.018281519,4.580573112
143,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1980 00:00,7.8,25,53.0752882,35.6369,7.017993275,0.171768047
1342,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1980 00:00,8.56,27.5,398.7937409,148.8,6.53,0.79
2343,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1980 00:00,7.62,18,-95.35333043,82.4,7.590844035,1.34739854
3641,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1980 00:00,8.1,28.27498218,330,84.9167,5.781210203,1.020442289
237,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1981 00:00,7.8,27.50092972,370,122.5,5.633571776,1.677413599
1115,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1981 00:00,7.79,28,317.9967942,100.5,6,0.8
2222,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1981 00:00,8.2,25.5,286.5699439,137.269,6.634504807,1.908193942
3979,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1981 00:00,7.4,25.19967108,241.0875992,120.981929,6.250593955,1.6404944
5679,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-06-1981 00:00,6.5,24.58815943,111,74.15913004,6.131005131,0.825352365
523,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1982 00:00,7.39,23.5,173.3426186,58.8104,4.9,1.04
1020,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1982 00:00,7.8,28,574.6107679,287.042,7.26,2.873140381
1758,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-06-1982 00:00,6.92,26,-7.8349383,31.5917,7.2,2.2
2331,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-06-1982 00:00,7.89,25,208.2119768,100.5,6.55,0.79
3704,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1982 00:00,7.56,23.5,677,312.112,2.4,4.83
4450,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,15-06-1982 00:00,8.2,25.0607311,462,227.5,6.7,0.8
5704,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-06-1982 00:00,7.9,29.6963629,458,108.82,4.984402062,1.439571562
541,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-06-1984 00:00,8.04,26.6,149.3513812,138.287,8.67,3.62
1251,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-06-1984 00:00,8.2,21.5,12.54154774,68.8938,7.41,0.69
3837,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-06-1984 00:00,7.7,27,390,158.525,5,0.6
4376,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,15-06-1984 00:00,7,21,294.0320339,215.792,6.023002189,3.504310193
5617,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-06-1984 00:00,7.2,26,55.46511732,20.1,6.579268385,-0.149785425
3827,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1972 00:00,8.6,24.5,216.5676073,103.979,6,4.8
3811,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1973 00:00,7.6,29,353.4114558,110.42,5.918855526,1.260224173
26,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1974 00:00,7.8,25.02533715,130,73,6.843824465,0.809763942
2236,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1974 00:00,8.1,25,278.7200254,141.906,6.61139145,2.014652783
4021,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1974 00:00,8.4,26,346.9612645,128.949,5.8,2
571,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1975 00:00,7.22,25,42,36.2,6.7370147,0.4
1411,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1975 00:00,7.49,27.5,131.1782479,30.7563,6.502988848,-0.043126385
2460,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1975 00:00,8.16,25.5,529.0106087,209.45,5.07,2.23
3659,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1975 00:00,7.6,24.96654934,30,28.3333,7.013679607,0.028293462
451,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1976 00:00,7.9,26.5,267.6146012,209.875,9.5,0.557629421
2450,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1976 00:00,7.7,25.50572558,86,40.8333,6.80442213,0.247342291
3682,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1976 00:00,7.1,24.8426429,36,34.1667,6.697165183,0.13024596
464,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1977 00:00,8.1,24.5,94.60720043,78.3875,7.61,0.39
1154,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1977 00:00,6.97,25.48197192,54,26.6667,6.426538028,-0.000536531
2442,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1977 00:00,8.548169142,25.19970897,241.1123543,120.9825448,6.997433575,1.640552548
3781,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1977 00:00,8.548169142,25.19970897,241.1123543,120.9825448,6.997433575,1.640552548
486,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1978 00:00,8.03,29.5,382.7305699,166.938,7.71,0.837860148
1631,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-07-1978 00:00,8,25.9191937,250,106.25,6.441050682,1.392067312
2149,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1978 00:00,7.96,26,212,183.333,8.775723785,1
3991,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1978 00:00,7,25.19968563,241.0817952,120.9817733,5.990384314,1.64047782
500,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1979 00:00,8.21,24,0.995707524,58.6937,7.8,2.9
1137,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1979 00:00,7.34,26,78,56.667,7.073653919,0.7
2361,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1979 00:00,7.94,25,400.1328783,176.95,5.94,0.99
145,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1980 00:00,8.38,19,404.7586712,306.417,7.753429663,0.8
1340,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1980 00:00,7.35,26.5,291.3974427,60.3,4.36,0.8
1721,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-07-1980 00:00,8.2,22.5,70.53378061,100.644,7.8,1
2341,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1980 00:00,7.62,25,643.6828166,279.35,3.18,10.75
3643,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1980 00:00,7.92,25.58319921,360.4016721,177.058,6.81,0.64
5262,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-07-1980 00:00,8.39,26,460.090547,237.187,7.11,2.902289445
239,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1981 00:00,8.4,23.12020052,100,106.25,7.720596435,1.390193594
1113,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1981 00:00,7.89,27,356.7038875,144.8,6.49,0.39
2220,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1981 00:00,8,24.5,512.8997964,260.531,5.94281142,4.097844119
3977,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1981 00:00,7.97,25.19965034,241.0958699,120.9821508,6.621392695,1.640518026
5681,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-07-1981 00:00,6.3,24.59756842,113,74.85718801,5.993287375,0.837558171
525,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1982 00:00,8.13,25,412.8039785,185.275,6.01,1.54
1022,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1982 00:00,7.3,26,142.455014,99.375,7.41,1.18
1756,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-07-1982 00:00,7.6,24,-100.5997477,43.475,9,0.2
2329,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1982 00:00,7.33,22.5,-42.8060562,32.15,7.07297397,0.241530269
3706,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1982 00:00,7.36,22,120,70,5.737679738,1
4452,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,15-07-1982 00:00,7.15,22.5,106,80.4,6.34,2.84
5706,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-07-1982 00:00,8.18,24.54739942,22,35,7.50205299,0.144661229
166,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1983 00:00,7.8,20.5,262.1409071,209.1,6.64950803,3.414336808
1258,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1983 00:00,7.89,20,46.41926421,106.637,7,1.9
1724,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-07-1983 00:00,8,26,403.1476739,197.681,6.9,1.1
2313,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1983 00:00,8.19,23,191.1365155,126.433,6.87,1.42
4072,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1983 00:00,7.3,25.48914547,303,141.0903022,5.921840291,1.996354853
4471,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,15-07-1983 00:00,7.7,24,760,348.3508938,4.350056458,5.851162774
5634,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-07-1983 00:00,7.7,24,235.1754728,112.608,5.8,1.8
181,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1985 00:00,7.64,20,98.89278985,140.55,7.001791055,2.251615089
1090,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1985 00:00,7.92,23.5,445.3828511,245.4,6.11284245,3.887544515
1795,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-07-1985 00:00,7.21,23,-40.0269221,20.1,6.53,1.48
2201,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1985 00:00,7.5,27.46117269,245,65.8333,5.80627846,0.686017915
3540,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1985 00:00,8.5,25.55940549,318,146.3146139,6.645541986,2.087796486
4377,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,15-07-1985 00:00,13.37,23.5,143.0191234,102.958,10.46476496,1.417559774
5601,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-07-1985 00:00,8.07,25,385.4497592,178.333,6.36,0.6
416,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-07-1986 00:00,8.3,25.45084096,224,105.833,6.80937217,1.384466346
947,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-07-1986 00:00,7.6,29,258,185,8.788870564,1.3
2106,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-07-1986 00:00,7.51,24.5,158.449334,93.6,6.569317622,1.202979482
2517,BYALADAHALLI,Davanagere,HARIHAR,Krishna Basin,Tungabhadra Upper,3,15-07-1986 00:00,7.1,27,316.3178282,124.65,5.74,1.625762921
3617,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-07-1986 00:00,7.5,25.84595903,170,71.1667,6.361246894,0.778234406
4414,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,15-07-1986 00:00,8.74,24.5,434.231014,227.92,7.457170656,0.1
5585,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-07-1986 00:00,7.2,27.5,121.4065295,26.1562,6.340386574,-0.122909261
3825,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-08-1972 00:00,7.4,29,351.3552213,109.453,5.794227294,1.243448066
3809,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-08-1973 00:00,7.3,25.25814297,164.4426435,83.9751,6.388570388,0.995795593
2390,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-08-1974 00:00,8.35,15.5,284.1604283,302.8,7.15866996,5.299755058
450,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-08-1975 00:00,7.7,27.5,86.41189955,122.762,10.27,-1.385200668
1409,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-08-1975 00:00,8.7,27.63169538,424,144.167,6.0362989,2.056586432
2458,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-08-1975 00:00,8.28,25,310.559361,156.9,6.643580215,2.274678612
1692,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-08-1976 00:00,8,26.5,-7.883907054,50.5437,9.37,-1.414696916
1148,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-08-1978 00:00,7.76,24.5,800,346.667,1.670949257,16.7
1633,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-08-1978 00:00,7.9,31.40174426,400,39.9167,4.793030278,0.235288582
2151,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-08-1978 00:00,7.97,26,302,231.667,8.838701276,1
3989,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-08-1978 00:00,8.1,25.19964561,241.0977562,120.9822014,6.705960828,1.640523414
1717,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-08-1979 00:00,8.04,25,196.7543609,142.288,7.6,3
2359,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-08-1979 00:00,8.52,23,339,194.992,7.67,1.9
4046,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-08-1979 00:00,8.1,26.5,364.492471,143.427,5.9,2.3
1338,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-08-1980 00:00,7.52,26,70.09605418,24.15,6.34,1.59
1719,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-08-1980 00:00,7.4,24.5,73.30335495,100.6,7.8,2
5335,T. Ramapuram,Bellary,SIRUGUPPA,Krishna Basin,Tungabhadra Lower,3,15-08-1980 00:00,8.02,24,129.5094606,88.3,6.999290416,1.137135729
1024,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-08-1982 00:00,7.45,27,102.2948461,126.083,8.83,3.36
1754,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-08-1982 00:00,7.74,25,19.35949677,19.7583,7.068876003,-0.10359407
3708,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-08-1982 00:00,7.77,21,468,248.333,5.384136208,2.7
4454,Cholachagudda,Bagalkot,BADAMI,Krishna Basin,Krishna Upper,3,15-08-1982 00:00,7,22.5,110,78.333,6.083189257,0.4
3823,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-09-1972 00:00,7.53,25.20856748,228.3836377,114.882,6.369115933,1.534512159
448,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-09-1973 00:00,7.24,25.3,-278.6959111,60.3812,13.27,-4.187016058
1283,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-09-1973 00:00,7.8,26.5,753.3866488,313.194,4.6,3.9
2396,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-09-1973 00:00,7.83,24.5,34.44079731,35.1938,7.108213981,0.190134323
3807,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-09-1973 00:00,7.71,25.26881179,150.6828168,77.3208,6.691685882,0.879825024
4017,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-09-1974 00:00,8.4,26.5,407.6351658,170.228,6.5,1
127,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-09-1975 00:00,8.2,22,-119.2982263,37.8125,8.6,0.9
1362,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-09-1975 00:00,8.51,26,820,446.667,8.037755975,1
2381,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-09-1975 00:00,7.65,20.5,13.46581809,91.9833,7.215113269,1.383342601
3468,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-09-1975 00:00,8.2,24.53275512,70,57.5,7.380082316,0.538279571
455,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-09-1976 00:00,7.78,27,463.1447097,135.856,4,3.309531239
1173,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-09-1976 00:00,7.9,25.26451249,156.2281174,80,6.800628455,0.926530163
1690,Huvinhedigi,Raichur,DEVADURGA,Krishna Basin,Krishna Upper,3,15-09-1976 00:00,6,23.5,110.2631622,87.5833,5.75749491,1.150687688
2448,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-09-1976 00:00,7.58,24,163.7939827,104.45,6.621610986,1.417187362
3686,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-09-1976 00:00,8.4,26.49804432,300,115,6.435886592,1.545548328
554,Shimoga,Shimoga,SHIMOGA,Krishna Basin,Tungabhadra Upper,3,15-09-1977 00:00,7.38,26,139.9966022,48.25,6.11,0.63917618
1150,Haralahalli,Haveri,HAVERI,Krishna Basin,Tungabhadra Upper,3,15-09-1977 00:00,8.24,31,243,155,9.48800323,0.1
2441,Marol,Dharwad,fd,Krishna Basin,Tungabhadra Upper,3,15-09-1977 00:00,7.1,23,5.787656465,36.2,6.18,1.84
3777,Yadgir,Gulbarga,YADGIR,Krishna Basin,Bhima Lower,3,15-09-1977 00:00,8.548169142,25.19970897,241.1123543,120.9825448,6.997433575,1.640552548
